booking_id,booking_date,journey_date,seat_count,advance_booking_days,seat_type,boarding_station,dropping_station,journey_day_of_week,booking_hour,has_meal,meal_count,seat_amount,meal_amount,total_amount,season,confirmation_probability
BK04319,17-06-2025,08-07-2025,2,21,lower,Ahmedabad,Surat,0,19,1,2,1600,300,1900,normal,97.22715838
BK04320,18-04-2024,18-04-2024,2,0,upper,Ahmedabad,Mumbai,6,4,1,2,1400,200,1600,normal,85.72255621
BK04321,01-11-2024,02-11-2024,2,1,upper,Nadiad,Mumbai,5,2,0,0,1400,0,1400,holiday,85.56186928
BK04322,25-08-2024,25-08-2024,4,0,lower,Ahmedabad,Mumbai,0,1,1,1,3200,200,3400,normal,77.89741941
BK04323,12-01-2025,21-01-2025,3,9,lower,Nadiad,Mumbai,3,13,0,0,2400,0,2400,holiday,87.95328734
BK04324,24-06-2025,02-07-2025,2,8,lower,Nadiad,Nadiad,3,2,0,0,1600,0,1600,holiday,83.40525287
BK04325,23-01-2025,22-02-2025,3,30,upper,Ahmedabad,Mumbai,0,1,0,0,2100,0,2100,normal,97.04438892
BK04326,29-12-2024,19-01-2025,5,21,mixed,Ahmedabad,Mumbai,4,8,1,4,3750,800,4550,normal,88.34967207
BK04327,22-02-2025,27-02-2025,1,5,upper,Vadodara,Nadiad,6,18,1,1,700,150,850,normal,93.672146
BK04328,12-10-2025,16-10-2025,6,4,lower,Vadodara,Surat,0,3,1,5,4800,1000,5800,holiday,82.65499869
BK04329,13-09-2024,16-09-2024,1,3,upper,Surat,Vadodara,5,9,0,0,700,0,700,holiday,91.92995105
BK04330,21-01-2025,22-01-2025,3,1,lower,Ahmedabad,Mumbai,4,11,1,2,2400,300,2700,normal,82.19717261
BK04331,14-04-2025,15-04-2025,1,1,lower,Surat,Vadodara,1,21,0,0,800,0,800,normal,87.02197882
BK04332,31-01-2024,01-02-2024,1,1,lower,Ahmedabad,Mumbai,6,11,1,1,800,100,900,normal,87.85951531
BK04333,21-01-2025,22-01-2025,2,1,upper,Ahmedabad,Mumbai,1,11,0,0,1400,0,1400,holiday,92.39844726
BK04334,29-09-2024,01-10-2024,2,2,upper,Ahmedabad,Surat,6,8,1,2,1400,400,1800,holiday,89.30547977
BK04335,13-06-2025,16-06-2025,2,3,upper,Ahmedabad,Mumbai,3,16,0,0,1400,0,1400,normal,95.06131183
BK04336,19-03-2024,18-04-2024,1,30,upper,Nadiad,Vadodara,2,0,1,1,700,150,850,holiday,98
BK04337,09-09-2024,17-09-2024,2,8,lower,Ahmedabad,Vadodara,2,22,1,1,1600,200,1800,holiday,93.85243035
BK04338,20-09-2025,20-10-2025,4,30,lower,Vadodara,Surat,5,11,0,0,3200,0,3200,normal,97.62256097
BK04339,30-04-2025,04-05-2025,2,4,upper,Ahmedabad,Mumbai,3,1,1,1,1400,200,1600,normal,93.1356928
BK04340,20-12-2024,26-12-2024,1,6,upper,Surat,Mumbai,1,14,1,1,700,100,800,holiday,98
BK04341,14-04-2024,17-04-2024,2,3,upper,Ahmedabad,Surat,3,11,0,0,1400,0,1400,holiday,76.20494766
BK04342,28-08-2025,30-08-2025,1,2,lower,Nadiad,Vadodara,1,7,1,1,800,100,900,normal,86.77581805
BK04343,08-04-2024,09-04-2024,3,1,upper,Ahmedabad,Mumbai,4,5,1,3,2100,300,2400,normal,91.19102324
BK04344,18-10-2025,16-11-2025,3,29,lower,Ahmedabad,Mumbai,5,8,0,0,2400,0,2400,normal,96.1183793
BK04345,18-06-2024,18-07-2024,2,30,upper,Nadiad,Surat,6,2,1,2,1400,200,1600,normal,96.00449011
BK04346,29-08-2024,29-08-2024,2,0,upper,Ahmedabad,Mumbai,1,12,1,2,1400,300,1700,holiday,90.31832016
BK04347,08-09-2024,09-09-2024,3,1,mixed,Ahmedabad,Mumbai,6,21,1,3,2250,450,2700,normal,91.41491105
BK04348,09-03-2024,14-03-2024,2,5,lower,Nadiad,Vadodara,1,21,0,0,1600,0,1600,festival,89.495153
BK04349,11-07-2024,13-07-2024,3,2,upper,Ahmedabad,Vadodara,1,22,1,2,2100,200,2300,normal,92.91784738
BK04350,30-05-2025,03-06-2025,2,4,upper,Ahmedabad,Surat,2,14,1,2,1400,200,1600,normal,96.99697473
BK04351,18-05-2024,19-05-2024,3,1,lower,Ahmedabad,Mumbai,1,14,1,2,2400,200,2600,normal,91.57783768
BK04352,04-07-2024,10-07-2024,2,6,lower,Ahmedabad,Surat,0,8,1,2,1600,400,2000,normal,98
BK04353,20-05-2024,23-05-2024,2,3,upper,Nadiad,Mumbai,4,21,1,2,1400,300,1700,holiday,84.74796479
BK04354,28-12-2025,01-01-2026,5,4,lower,Ahmedabad,Mumbai,6,11,1,1,4000,100,4100,normal,83.43063259
BK04355,12-04-2025,12-04-2025,2,0,lower,Ahmedabad,Mumbai,2,8,0,0,1600,0,1600,festival,76.45458911
BK04356,30-09-2024,05-10-2024,2,5,mixed,Nadiad,Vadodara,6,22,1,2,1500,200,1700,normal,94.98207168
BK04357,21-08-2025,20-09-2025,1,30,upper,Nadiad,Mumbai,0,16,1,1,700,100,800,normal,98
BK04358,08-09-2025,11-09-2025,2,3,lower,Vadodara,Mumbai,2,11,1,2,1600,300,1900,normal,96.15766911
BK04359,12-11-2025,02-12-2025,2,20,upper,Ahmedabad,Mumbai,2,1,0,0,1400,0,1400,normal,95.54566672
BK04360,16-04-2024,04-05-2024,1,18,upper,Ahmedabad,Mumbai,0,2,1,1,700,100,800,festival,98
BK04361,08-04-2024,08-05-2024,1,30,mixed,Ahmedabad,Mumbai,6,4,1,1,750,200,950,festival,97.26519294
BK04362,20-06-2024,05-07-2024,2,15,upper,Ahmedabad,Mumbai,3,21,1,2,1400,200,1600,normal,94.54865823
BK04363,25-10-2025,04-11-2025,3,10,mixed,Ahmedabad,Mumbai,5,22,1,1,2250,100,2350,festival,77.85125102
BK04364,12-10-2024,31-10-2024,2,19,lower,Vadodara,Vadodara,5,8,0,0,1600,0,1600,normal,98
BK04365,24-03-2025,24-03-2025,1,0,upper,Vadodara,Mumbai,5,11,0,0,700,0,700,normal,92.94024386
BK04366,06-07-2025,12-07-2025,3,6,lower,Ahmedabad,Mumbai,3,17,0,0,2400,0,2400,festival,83.9771986
BK04367,07-03-2024,06-04-2024,1,30,lower,Ahmedabad,Mumbai,1,9,0,0,800,0,800,normal,98
BK04368,01-05-2025,15-05-2025,2,14,upper,Ahmedabad,Mumbai,0,11,1,1,1400,150,1550,normal,93.39803259
BK04369,19-06-2025,19-07-2025,1,30,lower,Vadodara,Mumbai,1,21,1,1,800,200,1000,normal,96.58572594
BK04370,14-10-2024,29-10-2024,1,15,upper,Vadodara,Surat,5,5,0,0,700,0,700,normal,98
BK04371,05-10-2025,25-10-2025,1,20,mixed,Ahmedabad,Mumbai,3,22,1,1,750,150,900,normal,97.57639738
BK04372,01-01-2024,13-01-2024,2,12,lower,Nadiad,Surat,0,11,1,2,1600,300,1900,normal,97.21861563
BK04373,21-01-2024,04-02-2024,1,14,lower,Ahmedabad,Mumbai,0,8,0,0,800,0,800,normal,98
BK04374,26-01-2025,02-02-2025,2,7,upper,Ahmedabad,Surat,0,21,1,2,1400,300,1700,normal,89.90760066
BK04375,28-10-2024,22-11-2024,2,25,mixed,Ahmedabad,Mumbai,1,1,1,2,1500,400,1900,normal,98
BK04376,19-05-2024,05-06-2024,2,17,upper,Ahmedabad,Mumbai,2,14,0,0,1400,0,1400,normal,90.81242289
BK04377,08-05-2024,26-05-2024,2,18,upper,Ahmedabad,Nadiad,2,1,1,1,1400,100,1500,normal,98
BK04378,09-02-2025,20-02-2025,3,11,lower,Ahmedabad,Vadodara,5,21,0,0,2400,0,2400,normal,90.36669658
BK04379,24-07-2024,27-07-2024,1,3,lower,Ahmedabad,Mumbai,2,14,1,1,800,100,900,holiday,94.17682194
BK04380,17-04-2025,17-04-2025,2,0,upper,Ahmedabad,Surat,6,10,0,0,1400,0,1400,festival,81.57185539
BK04381,29-10-2025,25-11-2025,1,27,lower,Nadiad,Mumbai,0,11,0,0,800,0,800,festival,96.66564935
BK04382,18-07-2024,26-07-2024,1,8,mixed,Ahmedabad,Mumbai,3,3,1,1,750,150,900,normal,91.97382817
BK04383,04-03-2024,07-03-2024,2,3,upper,Vadodara,Mumbai,1,9,1,1,1400,150,1550,holiday,98
BK04384,27-02-2025,28-02-2025,2,1,upper,Ahmedabad,Mumbai,1,21,1,2,1400,300,1700,holiday,92.5983048
BK04385,10-04-2024,27-04-2024,4,17,upper,Ahmedabad,Mumbai,3,18,1,2,2800,300,3100,normal,95.07644021
BK04386,29-12-2025,16-01-2026,2,18,upper,Ahmedabad,Vadodara,2,15,0,0,1400,0,1400,normal,98
BK04387,24-02-2024,11-03-2024,5,16,upper,Ahmedabad,Mumbai,5,22,0,0,3500,0,3500,normal,82.76002709
BK04388,08-12-2024,18-12-2024,1,10,mixed,Ahmedabad,Mumbai,4,14,1,1,750,100,850,normal,96.96447771
BK04389,11-09-2025,15-09-2025,1,4,mixed,Ahmedabad,Mumbai,3,4,1,1,750,100,850,normal,90.08433034
BK04390,16-08-2024,19-08-2024,1,3,mixed,Vadodara,Surat,2,16,1,1,750,100,850,holiday,91.90431276
BK04391,10-02-2024,10-02-2024,1,0,mixed,Nadiad,Mumbai,0,14,0,0,750,0,750,festival,87.43905592
BK04392,20-12-2025,06-01-2026,2,17,upper,Vadodara,Surat,3,11,0,0,1400,0,1400,normal,92.10420583
BK04393,28-02-2024,28-02-2024,2,0,upper,Ahmedabad,Surat,2,2,0,0,1400,0,1400,normal,89.32747062
BK04394,27-03-2025,05-04-2025,1,9,lower,Ahmedabad,Mumbai,1,16,1,1,800,200,1000,holiday,95.92773773
BK04395,30-04-2025,07-05-2025,4,7,lower,Ahmedabad,Surat,4,11,0,0,3200,0,3200,normal,84.52384933
BK04396,30-12-2024,06-01-2025,3,7,lower,Nadiad,Mumbai,4,14,1,3,2400,450,2850,holiday,84.12221554
BK04397,07-05-2025,02-06-2025,1,26,lower,Surat,Mumbai,4,8,0,0,800,0,800,normal,96.75373459
BK04398,11-05-2025,11-05-2025,1,0,lower,Vadodara,Vadodara,2,3,1,1,800,150,950,normal,98
BK04399,09-08-2024,23-08-2024,1,14,lower,Ahmedabad,Mumbai,2,9,0,0,800,0,800,festival,95.10668961
BK04400,14-02-2024,14-02-2024,1,0,mixed,Ahmedabad,Mumbai,0,20,1,1,750,100,850,normal,95.44402606
BK04401,25-05-2025,25-05-2025,1,0,mixed,Ahmedabad,Surat,4,3,1,1,750,150,900,normal,98
BK04402,15-03-2024,20-03-2024,2,5,lower,Ahmedabad,Mumbai,6,11,1,2,1600,200,1800,normal,98
BK04403,19-02-2024,19-02-2024,1,0,lower,Ahmedabad,Vadodara,1,8,1,1,800,150,950,normal,98
BK04404,16-02-2024,02-03-2024,2,15,mixed,Ahmedabad,Mumbai,5,22,1,2,1500,400,1900,normal,96.16037825
BK04405,05-04-2025,12-04-2025,6,7,mixed,Ahmedabad,Mumbai,4,1,1,4,4500,800,5300,normal,82.97010221
BK04406,22-09-2025,22-09-2025,3,0,mixed,Ahmedabad,Mumbai,3,8,0,0,2250,0,2250,holiday,73.4109471
BK04407,14-11-2025,14-11-2025,4,0,mixed,Ahmedabad,Mumbai,3,11,1,1,3000,200,3200,normal,89.3985088
BK04408,02-02-2024,11-02-2024,1,9,mixed,Vadodara,Mumbai,1,8,1,1,750,150,900,normal,97.4167443
BK04409,27-11-2024,13-12-2024,2,16,lower,Ahmedabad,Nadiad,2,16,0,0,1600,0,1600,normal,96.62984693
BK04410,03-10-2024,08-10-2024,2,5,lower,Ahmedabad,Mumbai,5,9,0,0,1600,0,1600,normal,92.14980445
BK04411,22-06-2024,30-06-2024,1,8,upper,Nadiad,Surat,6,17,0,0,700,0,700,normal,85.24053616
BK04412,12-08-2024,28-08-2024,1,16,lower,Ahmedabad,Vadodara,4,14,1,1,800,150,950,normal,98
BK04413,13-12-2025,22-12-2025,3,9,mixed,Ahmedabad,Mumbai,5,11,1,2,2250,400,2650,normal,83.49216293
BK04414,18-02-2025,20-02-2025,2,2,upper,Vadodara,Mumbai,3,9,0,0,1400,0,1400,festival,85.30485925
BK04415,02-03-2024,11-03-2024,2,9,upper,Ahmedabad,Mumbai,1,5,1,2,1400,300,1700,normal,98
BK04416,28-09-2024,07-10-2024,2,9,lower,Ahmedabad,Vadodara,6,8,0,0,1600,0,1600,holiday,81.74926982
BK04417,23-02-2024,07-03-2024,2,13,upper,Ahmedabad,Mumbai,6,4,0,0,1400,0,1400,festival,87.43505684
BK04418,27-01-2025,05-02-2025,1,9,upper,Ahmedabad,Mumbai,0,20,1,1,700,100,800,normal,98
BK04419,17-10-2024,16-11-2024,2,30,mixed,Ahmedabad,Mumbai,3,13,0,0,1500,0,1500,normal,98
BK04420,23-11-2025,25-11-2025,1,2,lower,Ahmedabad,Mumbai,3,11,1,1,800,150,950,holiday,89.87728033
BK04421,21-11-2024,21-12-2024,1,30,mixed,Ahmedabad,Surat,4,8,1,1,750,200,950,festival,94.58289158
BK04422,17-04-2025,24-04-2025,5,7,mixed,Surat,Mumbai,2,11,1,2,3750,300,4050,normal,89.0986146
BK04423,07-11-2024,18-11-2024,2,11,upper,Ahmedabad,Mumbai,3,21,0,0,1400,0,1400,normal,86.09265289
BK04424,23-03-2025,24-03-2025,3,1,upper,Nadiad,Mumbai,3,20,1,2,2100,300,2400,normal,90.28942879
BK04425,04-06-2024,08-06-2024,2,4,upper,Ahmedabad,Vadodara,6,14,0,0,1400,0,1400,festival,86.28519762
BK04426,27-12-2025,10-01-2026,2,14,lower,Ahmedabad,Vadodara,4,12,1,2,1600,200,1800,normal,94.49976761
BK04427,07-12-2024,19-12-2024,1,12,lower,Ahmedabad,Mumbai,2,5,0,0,800,0,800,holiday,88.31674562
BK04428,12-01-2025,12-01-2025,1,0,mixed,Vadodara,Surat,5,16,0,0,750,0,750,holiday,91.06649977
BK04429,17-03-2025,24-03-2025,1,7,upper,Nadiad,Vadodara,0,20,0,0,700,0,700,normal,96.79014978
BK04430,31-05-2024,31-05-2024,3,0,lower,Ahmedabad,Mumbai,5,8,1,1,2400,150,2550,normal,91.18725138
BK04431,21-10-2025,20-11-2025,3,30,upper,Ahmedabad,Surat,6,11,1,1,2100,150,2250,normal,96.24086425
BK04432,28-10-2025,19-11-2025,2,22,lower,Surat,Nadiad,0,1,1,2,1600,300,1900,normal,96.29490069
BK04433,06-02-2025,06-02-2025,2,0,lower,Vadodara,Surat,0,20,0,0,1600,0,1600,normal,93.85974157
BK04434,11-12-2024,30-12-2024,4,19,upper,Ahmedabad,Mumbai,0,1,0,0,2800,0,2800,normal,93.11546184
BK04435,20-10-2024,14-11-2024,1,25,lower,Ahmedabad,Nadiad,2,16,1,1,800,150,950,normal,95.48096936
BK04436,25-07-2025,29-07-2025,1,4,lower,Vadodara,Mumbai,0,4,1,1,800,150,950,normal,95.22514314
BK04437,18-04-2024,30-04-2024,2,12,upper,Ahmedabad,Mumbai,4,17,0,0,1400,0,1400,holiday,84.62844514
BK04438,31-03-2024,05-04-2024,3,5,upper,Nadiad,Mumbai,4,14,0,0,2100,0,2100,normal,83.24814646
BK04439,14-03-2024,24-03-2024,6,10,lower,Ahmedabad,Surat,4,16,0,0,4800,0,4800,normal,74.97820584
BK04440,06-10-2024,10-10-2024,1,4,lower,Nadiad,Mumbai,6,14,0,0,800,0,800,normal,90.00538425
BK04441,15-03-2025,18-03-2025,4,3,lower,Ahmedabad,Mumbai,0,10,0,0,3200,0,3200,normal,85.66737635
BK04442,22-11-2025,27-11-2025,3,5,lower,Ahmedabad,Surat,4,14,0,0,2400,0,2400,festival,86.68184743
BK04443,16-08-2024,17-08-2024,1,1,lower,Ahmedabad,Mumbai,6,5,1,1,800,200,1000,normal,95.24510519
BK04444,06-07-2025,23-07-2025,2,17,lower,Vadodara,Surat,4,8,0,0,1600,0,1600,normal,93.41332779
BK04445,12-07-2024,16-07-2024,2,4,lower,Nadiad,Mumbai,1,1,1,2,1600,400,2000,holiday,91.32804469
BK04446,19-12-2024,24-12-2024,5,5,mixed,Vadodara,Mumbai,0,14,1,3,3750,300,4050,normal,89.29522346
BK04447,23-04-2024,15-05-2024,1,22,lower,Vadodara,Mumbai,4,20,1,1,800,200,1000,festival,98
BK04448,28-01-2024,03-02-2024,3,6,lower,Ahmedabad,Mumbai,5,9,1,3,2400,600,3000,normal,93.05641815
BK04449,15-04-2024,22-04-2024,2,7,lower,Ahmedabad,Mumbai,2,5,0,0,1600,0,1600,normal,86.39058312
BK04450,28-12-2025,27-01-2026,3,30,lower,Nadiad,Mumbai,4,19,0,0,2400,0,2400,normal,93.34227113
BK04451,25-12-2024,15-01-2025,2,21,upper,Vadodara,Mumbai,1,14,1,1,1400,150,1550,holiday,98
BK04452,01-08-2024,02-08-2024,2,1,lower,Ahmedabad,Mumbai,2,21,1,2,1600,300,1900,normal,93.64613005
BK04453,17-03-2025,23-03-2025,3,6,lower,Ahmedabad,Mumbai,2,0,1,2,2400,400,2800,normal,94.54848849
BK04454,13-06-2024,13-07-2024,3,30,lower,Ahmedabad,Mumbai,5,10,0,0,2400,0,2400,holiday,89.58397579
BK04455,20-01-2025,24-01-2025,4,4,upper,Ahmedabad,Mumbai,6,21,0,0,2800,0,2800,normal,83.5337909
BK04456,16-03-2025,20-03-2025,1,4,lower,Nadiad,Mumbai,6,16,0,0,800,0,800,normal,92.71529564
BK04457,02-08-2024,04-08-2024,3,2,upper,Nadiad,Mumbai,5,11,0,0,2100,0,2100,normal,83.14278365
BK04458,05-04-2025,06-04-2025,1,1,lower,Nadiad,Surat,6,11,1,1,800,150,950,festival,90.60476804
BK04459,13-08-2025,26-08-2025,2,13,lower,Vadodara,Mumbai,5,21,0,0,1600,0,1600,normal,95.68146184
BK04460,27-10-2024,10-11-2024,2,14,upper,Ahmedabad,Mumbai,6,20,0,0,1400,0,1400,normal,95.48301582
BK04461,22-02-2024,23-03-2024,2,30,upper,Ahmedabad,Mumbai,3,0,0,0,1400,0,1400,normal,98
BK04462,17-03-2024,31-03-2024,2,14,upper,Vadodara,Surat,1,1,1,1,1400,200,1600,normal,95.12762823
BK04463,12-04-2025,14-04-2025,6,2,lower,Ahmedabad,Mumbai,6,11,1,6,4800,900,5700,normal,73.76456235
BK04464,07-01-2024,07-01-2024,1,0,upper,Ahmedabad,Mumbai,1,1,1,1,700,150,850,normal,94.54074397
BK04465,10-01-2025,09-02-2025,3,30,lower,Nadiad,Surat,4,8,1,2,2400,400,2800,normal,96.49734367
BK04466,05-04-2025,09-04-2025,2,4,upper,Vadodara,Mumbai,6,20,1,1,1400,100,1500,normal,91.69281008
BK04467,26-02-2025,01-03-2025,1,3,upper,Nadiad,Mumbai,1,10,1,1,700,100,800,festival,83.43862199
BK04468,02-08-2025,25-08-2025,1,23,lower,Vadodara,Mumbai,2,11,0,0,800,0,800,festival,98
BK04469,16-11-2025,24-11-2025,4,8,upper,Ahmedabad,Mumbai,2,4,0,0,2800,0,2800,normal,77.29247737
BK04470,06-08-2024,08-08-2024,4,2,upper,Ahmedabad,Mumbai,4,14,1,4,2800,600,3400,normal,86.53543604
BK04471,11-08-2024,01-09-2024,4,21,lower,Vadodara,Mumbai,2,1,0,0,3200,0,3200,normal,97.66452405
BK04472,28-05-2025,27-06-2025,6,30,mixed,Nadiad,Mumbai,6,14,1,6,4500,600,5100,normal,90.73303759
BK04473,22-05-2024,22-05-2024,1,0,mixed,Ahmedabad,Mumbai,4,17,0,0,750,0,750,normal,86.98963661
BK04474,31-05-2025,19-06-2025,2,19,lower,Ahmedabad,Vadodara,5,21,0,0,1600,0,1600,normal,88.90132431
BK04475,15-09-2024,19-09-2024,3,4,mixed,Nadiad,Mumbai,3,14,1,2,2250,400,2650,normal,95.27976822
BK04476,17-10-2025,24-10-2025,2,7,lower,Ahmedabad,Mumbai,1,8,0,0,1600,0,1600,festival,81.56959543
BK04477,14-07-2025,07-08-2025,2,24,upper,Nadiad,Vadodara,1,20,1,2,1400,200,1600,normal,94.10316165
BK04478,07-10-2025,06-11-2025,2,30,mixed,Ahmedabad,Mumbai,1,14,1,2,1500,400,1900,normal,98
BK04479,14-06-2024,17-06-2024,2,3,upper,Ahmedabad,Mumbai,3,9,1,1,1400,150,1550,normal,92.99707921
BK04480,20-08-2025,22-08-2025,2,2,lower,Nadiad,Mumbai,1,8,1,2,1600,400,2000,normal,85.97375746
BK04481,29-07-2025,29-07-2025,1,0,mixed,Ahmedabad,Vadodara,5,8,1,1,750,150,900,holiday,84.60512214
BK04482,13-04-2025,21-04-2025,2,8,lower,Ahmedabad,Mumbai,3,1,1,1,1600,100,1700,normal,98
BK04483,28-09-2025,28-09-2025,2,0,lower,Vadodara,Nadiad,3,1,1,1,1600,200,1800,holiday,83.76665508
BK04484,17-02-2024,22-02-2024,2,5,lower,Nadiad,Mumbai,4,1,1,1,1600,200,1800,holiday,87.89451564
BK04485,05-10-2024,05-10-2024,1,0,mixed,Ahmedabad,Nadiad,5,8,0,0,750,0,750,normal,91.54095619
BK04486,30-09-2024,05-10-2024,3,5,mixed,Ahmedabad,Surat,0,11,0,0,2250,0,2250,normal,81.81643026
BK04487,24-05-2024,24-05-2024,1,0,lower,Ahmedabad,Mumbai,6,2,0,0,800,0,800,holiday,91.0669545
BK04488,16-08-2024,03-09-2024,2,18,mixed,Ahmedabad,Mumbai,0,20,1,2,1500,200,1700,holiday,91.84094501
BK04489,26-06-2025,28-06-2025,3,2,lower,Ahmedabad,Mumbai,4,1,1,3,2400,600,3000,holiday,80.76900931
BK04490,11-11-2024,14-11-2024,2,3,mixed,Ahmedabad,Vadodara,4,21,1,2,1500,400,1900,holiday,85.39637816
BK04491,13-03-2024,02-04-2024,1,20,upper,Ahmedabad,Mumbai,4,1,1,1,700,200,900,normal,98
BK04492,26-03-2024,08-04-2024,3,13,lower,Ahmedabad,Vadodara,1,21,0,0,2400,0,2400,normal,92.12366057
BK04493,27-12-2024,29-12-2024,2,2,lower,Ahmedabad,Surat,6,8,1,1,1600,200,1800,normal,89.5675926
BK04494,18-01-2024,18-01-2024,3,0,lower,Ahmedabad,Surat,6,22,1,3,2400,450,2850,normal,80.97968092
BK04495,30-09-2024,12-10-2024,3,12,lower,Surat,Vadodara,2,11,0,0,2400,0,2400,holiday,92.79407134
BK04496,23-03-2024,27-03-2024,2,4,upper,Surat,Mumbai,4,0,1,2,1400,200,1600,normal,89.1694682
BK04497,30-12-2024,13-01-2025,2,14,lower,Ahmedabad,Vadodara,3,8,1,2,1600,300,1900,normal,91.9702768
BK04498,11-04-2024,16-04-2024,1,5,mixed,Vadodara,Mumbai,0,21,0,0,750,0,750,holiday,92.51333758
BK04499,09-07-2024,13-07-2024,1,4,upper,Nadiad,Mumbai,1,8,1,1,700,100,800,normal,96.03384072
BK04500,13-10-2024,19-10-2024,2,6,upper,Ahmedabad,Surat,5,9,0,0,1400,0,1400,normal,87.43492227
BK04501,11-10-2024,24-10-2024,2,13,lower,Ahmedabad,Mumbai,2,1,0,0,1600,0,1600,normal,95.9313267
BK04502,06-04-2024,29-04-2024,2,23,mixed,Ahmedabad,Mumbai,0,8,1,2,1500,400,1900,normal,96.00883151
BK04503,23-12-2025,23-12-2025,1,0,upper,Ahmedabad,Mumbai,0,8,0,0,700,0,700,normal,92.37402937
BK04504,11-09-2024,18-09-2024,1,7,mixed,Ahmedabad,Mumbai,0,16,1,1,750,150,900,normal,95.02444841
BK04505,14-08-2025,14-08-2025,2,0,mixed,Surat,Mumbai,3,11,1,2,1500,400,1900,normal,97.44401697
BK04506,27-06-2024,03-07-2024,1,6,lower,Vadodara,Mumbai,3,3,1,1,800,200,1000,normal,98
BK04507,27-06-2025,18-07-2025,3,21,lower,Vadodara,Surat,3,18,0,0,2400,0,2400,normal,96.43450919
BK04508,19-09-2024,23-09-2024,1,4,mixed,Vadodara,Vadodara,2,14,1,1,750,100,850,holiday,96.09241691
BK04509,13-10-2025,08-11-2025,2,26,mixed,Vadodara,Mumbai,6,8,0,0,1500,0,1500,normal,98
BK04510,29-11-2025,08-12-2025,4,9,upper,Ahmedabad,Mumbai,0,5,0,0,2800,0,2800,holiday,86.11542584
BK04511,13-12-2024,09-01-2025,1,27,lower,Ahmedabad,Mumbai,4,21,1,1,800,200,1000,normal,97.30549563
BK04512,14-01-2024,28-01-2024,2,14,upper,Ahmedabad,Mumbai,2,14,1,1,1400,100,1500,normal,98
BK04513,22-11-2024,23-11-2024,1,1,lower,Nadiad,Surat,3,18,0,0,800,0,800,normal,92.97306848
BK04514,12-06-2025,14-06-2025,2,2,lower,Ahmedabad,Nadiad,3,5,1,2,1600,400,2000,normal,94.71317479
BK04515,24-10-2025,29-10-2025,2,5,upper,Vadodara,Surat,3,14,0,0,1400,0,1400,holiday,92.99499075
BK04516,11-08-2025,12-08-2025,2,1,lower,Surat,Mumbai,6,1,1,2,1600,200,1800,normal,85.35456752
BK04517,20-01-2024,26-01-2024,2,6,upper,Ahmedabad,Vadodara,5,14,1,2,1400,400,1800,normal,94.84273908
BK04518,20-05-2025,26-05-2025,4,6,mixed,Ahmedabad,Mumbai,1,5,0,0,3000,0,3000,festival,80.00900807
BK04519,07-09-2024,07-10-2024,1,30,mixed,Vadodara,Mumbai,5,16,0,0,750,0,750,festival,94.08224779
BK04520,06-10-2025,11-10-2025,1,5,mixed,Ahmedabad,Surat,0,21,1,1,750,100,850,normal,98
BK04521,13-05-2024,28-05-2024,4,15,mixed,Ahmedabad,Mumbai,4,11,1,1,3000,150,3150,normal,97.80830001
BK04522,04-10-2025,01-11-2025,2,28,lower,Vadodara,Mumbai,0,8,1,1,1600,100,1700,normal,98
BK04523,29-06-2024,19-07-2024,4,20,mixed,Nadiad,Mumbai,2,2,1,1,3000,200,3200,normal,96.03958042
BK04524,10-05-2024,12-05-2024,2,2,mixed,Ahmedabad,Mumbai,1,16,1,2,1500,400,1900,normal,90.99498659
BK04525,26-01-2025,01-02-2025,3,6,mixed,Vadodara,Vadodara,2,14,1,3,2250,600,2850,festival,82.99740497
BK04526,11-03-2024,15-03-2024,2,4,upper,Ahmedabad,Mumbai,6,13,1,1,1400,150,1550,normal,91.60096486
BK04527,19-02-2024,24-02-2024,3,5,lower,Nadiad,Mumbai,6,21,1,1,2400,150,2550,normal,89.1853682
BK04528,19-04-2024,23-04-2024,4,4,lower,Nadiad,Mumbai,3,22,1,4,3200,400,3600,holiday,88.11416863
BK04529,05-08-2025,22-08-2025,2,17,lower,Ahmedabad,Mumbai,3,16,1,1,1600,200,1800,normal,98
BK04530,15-03-2024,21-03-2024,1,6,mixed,Ahmedabad,Mumbai,4,4,0,0,750,0,750,normal,86.71884388
BK04531,21-01-2024,28-01-2024,1,7,upper,Surat,Mumbai,0,21,0,0,700,0,700,holiday,91.85591392
BK04532,07-02-2025,09-03-2025,1,30,mixed,Ahmedabad,Nadiad,2,8,1,1,750,200,950,normal,98
BK04533,27-08-2025,27-08-2025,1,0,upper,Ahmedabad,Mumbai,5,1,1,1,700,100,800,normal,86.04046377
BK04534,08-03-2025,14-03-2025,2,6,upper,Ahmedabad,Mumbai,3,7,1,1,1400,100,1500,normal,97.24750249
BK04535,08-04-2025,22-04-2025,2,14,lower,Ahmedabad,Mumbai,4,20,1,2,1600,200,1800,normal,96.00085907
BK04536,02-04-2025,03-04-2025,2,1,lower,Vadodara,Mumbai,4,5,0,0,1600,0,1600,festival,75.74336264
BK04537,20-10-2024,29-10-2024,2,9,lower,Ahmedabad,Mumbai,2,10,0,0,1600,0,1600,normal,91.40616525
BK04538,15-10-2024,17-10-2024,2,2,upper,Nadiad,Mumbai,0,8,1,2,1400,300,1700,normal,95.73244351
